order_id,order_date,customer_id,region,category,product_name,quantity,unit_price,discount,revenue,returned
ORD-13067,2024-12-13,CUST-1257,East,Home & Garden,Throw Blanket,2,49.99,0.0,99.98,False
ORD-13795,2024-09-26,CUST-2926,South,Home & Garden,Plant Pot Set,2,34.99,0.0,69.98,False
ORD-11398,2024-08-06,CUST-3693,South,Home & Garden,Wall Clock,1,39.99,0.0,39.99,False
ORD-10054,2024-08-17,CUST-4431,West,Clothing,Wool Sweater,1,79.99,0.1,71.99,False
ORD-13303,2024-05-13,CUST-4132,West,Clothing,Cotton T-Shirt,2,24.99,0.2,39.98,False
ORD-11584,2024-12-22,CUST-2789,South,Clothing,Winter Jacket,1,149.99,0.15,127.49,False
ORD-14778,2024-04-08,CUST-1308,East,Home & Garden,Coffee Maker,1,69.99,0.0,69.99,True
ORD-11058,2024-06-06,CUST-3361,West,Electronics,USB-C Hub,1,39.99,0.05,37.99,True
ORD-14913,2024-03-25,CUST-4889,East,Electronics,USB-C Hub,2,39.99,0.0,79.98,False
ORD-11845,2024-04-26,CUST-3943,North,Electronics,Bluetooth Speaker,1,59.99,0.1,53.99,False
ORD-13961,2024-05-22,CUST-2781,North,Home & Garden,Scented Candles,1,19.99,0.0,19.99,True
ORD-13445,2024-09-14,CUST-1609,South,Electronics,Mechanical Keyboard,1,129.99,0.0,129.99,False
ORD-13324,2024-11-03,CUST-4855,East,Electronics,LED Monitor,1,299.99,0.05,284.99,False
ORD-10788,2024-06-17,CUST-3900,East,Clothing,Casual Sneakers,1,89.99,0.0,89.99,False
ORD-14400,2024-02-26,CUST-3930,East,Clothing,Cotton T-Shirt,1,24.99,0.0,24.99,False
ORD-11965,2024-08-18,CUST-2042,East,Clothing,Wool Sweater,2,79.99,0.2,127.98,False
ORD-14119,2024-10-03,CUST-1097,North,Electronics,Laptop Stand,1,49.99,0.0,49.99,False
ORD-10210,2024-07-23,CUST-1857,North,Electronics,LED Monitor,1,299.99,0.0,299.99,False
ORD-11598,2024-02-18,CUST-3910,South,Home & Garden,Throw Blanket,2,49.99,0.0,99.98,False
ORD-10588,2024-02-13,CUST-4492,South,Clothing,Wool Sweater,2,79.99,0.0,159.98,False
ORD-12167,2024-02-04,CUST-3466,North,Electronics,Wireless Headphones,1,89.99,0.0,89.99,False
ORD-11137,2024-06-13,CUST-4489,East,Electronics,Wireless Headphones,2,89.99,0.0,179.98,False
ORD-12242,2024-08-11,CUST-4933,West,Clothing,Casual Sneakers,1,89.99,0.15,76.49,False
ORD-13037,2024-12-16,CUST-2190,East,Clothing,Denim Jeans,2,59.99,0.05,113.98,False
ORD-12117,2024-08-28,CUST-2929,East,Clothing,Casual Sneakers,1,89.99,0.15,76.49,False
ORD-13944,2024-02-18,CUST-4046,West,Electronics,Wireless Headphones,2,89.99,0.05,170.98,False
ORD-11807,2024-03-13,CUST-4488,East,Electronics,Wireless Headphones,2,89.99,0.15,152.98,False
ORD-12534,2024-10-06,CUST-1900,North,Clothing,Yoga Pants,3,44.99,0.05,128.22,False
ORD-11521,2024-12-28,CUST-3049,North,Home & Garden,Wall Clock,2,39.99,0.0,79.98,False
ORD-14980,2024-12-14,CUST-3909,North,Electronics,Smart Watch,2,199.99,0.0,399.98,False
ORD-12425,2024-12-09,CUST-1234,East,Clothing,Rain Coat,2,119.99,0.0,239.98,False
ORD-10960,2024-02-16,CUST-3011,South,Electronics,USB-C Hub,3,39.99,0.05,113.97,False
ORD-11114,2024-08-04,CUST-4163,East,Clothing,Cotton T-Shirt,4,24.99,0.05,94.96,False
ORD-14510,2024-03-02,CUST-4002,South,Electronics,Mechanical Keyboard,2,129.99,0.0,259.98,False
ORD-13702,2024-04-15,CUST-1538,East,Home & Garden,Air Purifier,1,159.99,0.1,143.99,False
ORD-12378,2024-06-23,CUST-4254,North,Home & Garden,Air Purifier,1,159.99,0.0,159.99,True
ORD-14537,2024-08-25,CUST-4829,West,Home & Garden,Air Purifier,4,159.99,0.05,607.96,True
ORD-12631,2024-10-12,CUST-3298,East,Clothing,Cotton T-Shirt,4,24.99,0.15,84.97,False
ORD-14177,2024-11-20,CUST-4537,South,Clothing,Rain Coat,1,119.99,0.25,89.99,False
ORD-11104,2024-12-14,CUST-1011,South,Clothing,Cotton T-Shirt,1,24.99,0.15,21.24,False
ORD-13897,2024-11-17,CUST-2308,North,Home & Garden,Storage Organizer,1,29.99,0.0,29.99,False
ORD-14954,2024-06-07,CUST-4594,West,Clothing,Yoga Pants,1,44.99,0.1,40.49,False
ORD-14989,2024-11-15,CUST-1911,West,Home & Garden,Air Purifier,1,159.99,0.0,159.99,True
ORD-14527,2024-12-16,CUST-2701,South,Home & Garden,LED Desk Lamp,2,44.99,0.0,89.98,False
ORD-14515,2024-05-14,CUST-1062,West,Clothing,Yoga Pants,2,44.99,0.0,89.98,False
ORD-14715,2024-05-17,CUST-4640,East,Clothing,Denim Jeans,1,59.99,0.0,59.99,False
ORD-14318,2024-05-20,CUST-4917,South,Electronics,Smart Watch,3,199.99,0.0,599.97,False
ORD-14314,2024-12-23,CUST-2292,East,Home & Garden,Throw Blanket,1,49.99,0.0,49.99,False
ORD-14410,2024-01-20,CUST-3932,South,Clothing,Casual Sneakers,1,89.99,0.1,80.99,False
ORD-13390,2024-05-20,CUST-3885,West,Clothing,Casual Sneakers,1,89.99,0.1,80.99,False
ORD-10187,2024-07-12,CUST-2830,South,Clothing,Denim Jeans,1,59.99,0.1,53.99,False
ORD-11090,2024-12-08,CUST-3654,South,Electronics,Wireless Headphones,1,89.99,0.0,89.99,False
ORD-14299,2024-08-23,CUST-2746,South,Clothing,Winter Jacket,1,149.99,0.1,134.99,False
ORD-14091,2024-05-27,CUST-1818,North,Clothing,Rain Coat,1,119.99,0.1,107.99,False
ORD-13612,2024-05-19,CUST-3806,South,Clothing,Denim Jeans,1,59.99,0.2,47.99,False
ORD-10305,2024-12-25,CUST-4674,East,Electronics,USB-C Hub,1,39.99,0.15,33.99,False
ORD-10661,2024-12-09,CUST-4527,East,Home & Garden,Plant Pot Set,3,34.99,0.0,104.97,True
ORD-12805,2024-12-05,CUST-3500,South,Clothing,Wool Sweater,2,79.99,0.0,159.98,False
ORD-10678,2024-12-10,CUST-2256,East,Electronics,LED Monitor,2,299.99,0.1,539.98,False
ORD-12169,2024-05-18,CUST-1194,North,Electronics,LED Monitor,2,299.99,0.0,599.98,False
ORD-14175,2024-12-24,CUST-4440,East,Home & Garden,Scented Candles,1,19.99,0.1,17.99,False
ORD-10562,2024-02-05,CUST-2534,South,Electronics,LED Monitor,1,299.99,0.05,284.99,False
ORD-11059,2024-09-12,CUST-1498,East,Home & Garden,LED Desk Lamp,4,44.99,0.0,179.96,False
ORD-11262,2024-04-21,CUST-1958,South,Clothing,Denim Jeans,3,59.99,0.1,161.97,False
ORD-12857,2024-01-25,CUST-3182,East,Clothing,Cotton T-Shirt,2,24.99,0.0,49.98,False
ORD-12000,2024-04-15,CUST-2761,West,Clothing,Denim Jeans,4,59.99,0.1,215.96,False
ORD-13492,2024-12-25,CUST-1440,West,Home & Garden,Scented Candles,3,19.99,0.05,56.97,False
ORD-14934,2024-06-25,CUST-3695,East,Electronics,LED Monitor,1,299.99,0.0,299.99,False
ORD-12757,2024-12-23,CUST-1551,East,Clothing,Rain Coat,2,119.99,0.05,227.98,True
ORD-10889,2024-04-10,CUST-1248,East,Electronics,Smart Watch,3,199.99,0.0,599.97,False
ORD-10985,2024-06-21,CUST-2340,South,Home & Garden,Coffee Maker,2,69.99,0.1,125.98,False
ORD-10183,2024-12-18,CUST-2680,East,Electronics,Bluetooth Speaker,1,59.99,0.05,56.99,False
ORD-11625,2024-10-16,CUST-2775,West,Home & Garden,Coffee Maker,1,69.99,0.05,66.49,False
ORD-12717,2024-12-26,CUST-2803,West,Electronics,Bluetooth Speaker,3,59.99,0.05,170.97,False
ORD-11435,2024-01-03,CUST-2377,East,Electronics,Smart Watch,2,199.99,0.0,399.98,False
ORD-11940,2024-01-25,CUST-3453,South,Clothing,Rain Coat,3,119.99,0.2,287.98,False
ORD-10674,2024-06-21,CUST-3042,North,Home & Garden,LED Desk Lamp,3,44.99,0.0,134.97,False
ORD-12509,2024-12-26,CUST-2735,West,Home & Garden,Scented Candles,2,19.99,0.0,39.98,False
ORD-14525,2024-06-20,CUST-2937,North,Clothing,Yoga Pants,5,44.99,0.15,191.21,False
ORD-12842,2024-12-11,CUST-1953,North,Electronics,LED Monitor,1,299.99,0.0,299.99,False
ORD-12927,2024-12-11,CUST-4125,East,Electronics,Bluetooth Speaker,2,59.99,0.0,119.98,False
ORD-11381,2024-05-16,CUST-2795,West,Electronics,Wireless Headphones,2,89.99,0.05,170.98,False
ORD-11564,2024-11-06,CUST-2025,North,Clothing,Yoga Pants,1,44.99,0.15,38.24,False
ORD-11549,2024-09-23,CUST-1807,East,Electronics,Wireless Headphones,2,89.99,0.05,170.98,False
ORD-11489,2024-06-14,CUST-1433,East,Electronics,Laptop Stand,1,49.99,0.0,49.99,False
ORD-14071,2024-10-06,CUST-4454,North,Home & Garden,Air Purifier,2,159.99,0.0,319.98,False
ORD-14478,2024-08-23,CUST-4407,North,Electronics,USB-C Hub,2,39.99,0.0,79.98,False
ORD-12152,2024-10-15,CUST-1185,East,Electronics,LED Monitor,3,299.99,0.0,899.97,True
ORD-11498,2024-05-02,CUST-4877,West,Clothing,Wool Sweater,2,79.99,0.0,159.98,False
ORD-12881,2024-11-07,CUST-1618,East,Home & Garden,Scented Candles,2,19.99,0.0,39.98,False
ORD-13087,2024-01-15,CUST-3675,North,Electronics,Wireless Headphones,1,89.99,0.0,89.99,False
ORD-13464,2024-03-15,CUST-4853,East,Clothing,Running Shoes,4,109.99,0.15,373.97,False
ORD-14935,2024-05-07,CUST-4356,North,Electronics,Wireless Headphones,2,89.99,0.0,179.98,False
ORD-14852,2024-11-25,CUST-1232,East,Home & Garden,Plant Pot Set,1,34.99,0.05,33.24,False
ORD-13199,2024-05-11,CUST-2535,North,Home & Garden,Scented Candles,3,19.99,0.05,56.97,True
ORD-10831,2024-06-27,CUST-1696,North,Home & Garden,Throw Blanket,1,49.99,0.05,47.49,True
ORD-12749,2024-09-04,CUST-3034,North,Electronics,Smart Watch,2,199.99,0.0,399.98,False
ORD-10229,2024-09-03,CUST-4930,South,Electronics,LED Monitor,3,299.99,0.0,899.97,False
ORD-11648,2024-11-05,CUST-1151,North,Clothing,Yoga Pants,1,44.99,0.0,44.99,False
ORD-13360,2024-11-17,CUST-3182,East,Electronics,Laptop Stand,5,49.99,0.0,249.95,False
ORD-14383,2024-07-21,CUST-3047,South,Home & Garden,Scented Candles,3,19.99,0.05,56.97,False
ORD-10718,2024-02-20,CUST-2918,North,Home & Garden,Coffee Maker,2,69.99,0.1,125.98,False
ORD-12681,2024-11-02,CUST-2323,West,Home & Garden,Scented Candles,1,19.99,0.0,19.99,False
ORD-12862,2024-12-24,CUST-1299,East,Home & Garden,Wall Clock,1,39.99,0.0,39.99,False
ORD-14780,2024-01-16,CUST-1266,North,Clothing,Winter Jacket,4,149.99,0.0,599.96,False
ORD-11196,2024-12-03,CUST-3617,East,Electronics,Webcam HD,3,79.99,0.1,215.97,False
ORD-10622,2024-05-07,CUST-1603,North,Electronics,Mechanical Keyboard,4,129.99,0.0,519.96,False
ORD-14707,2024-03-03,CUST-2705,West,Clothing,Rain Coat,2,119.99,0.1,215.98,False
ORD-12116,2024-06-11,CUST-4931,North,Electronics,Webcam HD,4,79.99,0.05,303.96,False
ORD-14366,2024-02-13,CUST-1494,East,Home & Garden,Plant Pot Set,3,34.99,0.0,104.97,False
ORD-12341,2024-01-25,CUST-4956,North,Electronics,USB-C Hub,3,39.99,0.05,113.97,False
ORD-11806,2024-09-13,CUST-4306,North,Clothing,Casual Sneakers,2,89.99,0.2,143.98,False
ORD-12835,2024-12-10,CUST-1269,South,Home & Garden,Storage Organizer,3,29.99,0.05,85.47,False
ORD-13609,2024-12-05,CUST-2932,North,Electronics,LED Monitor,2,299.99,0.05,569.98,False
ORD-14374,2024-07-28,CUST-4100,South,Electronics,Mechanical Keyboard,1,129.99,0.1,116.99,False
ORD-11557,2024-06-13,CUST-1375,North,Home & Garden,Air Purifier,1,159.99,0.1,143.99,False
ORD-12234,2024-09-09,CUST-1326,East,Electronics,Webcam HD,2,79.99,0.05,151.98,False
ORD-10737,2024-11-25,CUST-3404,South,Electronics,Bluetooth Speaker,2,59.99,0.1,107.98,False
ORD-10798,2024-10-20,CUST-4576,North,Clothing,Running Shoes,1,109.99,0.1,98.99,False
ORD-14653,2024-11-21,CUST-4650,South,Clothing,Rain Coat,2,119.99,0.1,215.98,False
ORD-14380,2024-01-28,CUST-1626,West,Clothing,Wool Sweater,1,79.99,0.05,75.99,False
ORD-10387,2024-03-16,CUST-1332,East,Home & Garden,Air Purifier,1,159.99,0.05,151.99,False
ORD-13538,2024-10-05,CUST-1427,South,Electronics,Laptop Stand,1,49.99,0.0,49.99,False
ORD-10979,2024-08-27,CUST-1955,South,Clothing,Rain Coat,1,119.99,0.1,107.99,False
ORD-13174,2024-01-16,CUST-3781,East,Clothing,Winter Jacket,2,149.99,0.1,269.98,False
ORD-13457,2024-10-15,CUST-4185,East,Clothing,Winter Jacket,1,149.99,0.25,112.49,False
ORD-11791,2024-10-20,CUST-3595,South,Home & Garden,Scented Candles,1,19.99,0.0,19.99,False
ORD-14129,2024-01-14,CUST-2023,North,Home & Garden,Storage Organizer,4,29.99,0.0,119.96,True
ORD-10708,2024-04-14,CUST-3196,West,Clothing,Denim Jeans,1,59.99,0.1,53.99,False
ORD-10950,2024-08-01,CUST-2152,North,Electronics,Mechanical Keyboard,3,129.99,0.1,350.97,False
ORD-12079,2024-11-12,CUST-1935,West,Electronics,Smart Watch,2,199.99,0.0,399.98,False
ORD-14269,2024-12-23,CUST-4986,South,Electronics,Mechanical Keyboard,1,129.99,0.0,129.99,False
ORD-10915,2024-06-27,CUST-4898,East,Electronics,USB-C Hub,1,39.99,0.0,39.99,False
ORD-11175,2024-07-18,CUST-4679,East,Clothing,Winter Jacket,2,149.99,0.2,239.98,False
ORD-10681,2024-04-27,CUST-4646,East,Clothing,Winter Jacket,1,149.99,0.1,134.99,False
ORD-12345,2024-09-10,CUST-4894,East,Home & Garden,Throw Blanket,1,49.99,0.1,44.99,True
ORD-13384,2024-01-12,CUST-4092,South,Clothing,Denim Jeans,3,59.99,0.05,170.97,False
ORD-13092,2024-05-09,CUST-3532,South,Electronics,LED Monitor,3,299.99,0.05,854.97,False
ORD-11591,2024-12-14,CUST-2241,North,Electronics,Laptop Stand,3,49.99,0.0,149.97,False
ORD-11434,2024-02-12,CUST-4926,East,Clothing,Rain Coat,2,119.99,0.0,239.98,False
ORD-10171,2024-01-21,CUST-3449,East,Home & Garden,Throw Blanket,1,49.99,0.0,49.99,False
ORD-12296,2024-03-02,CUST-4358,South,Home & Garden,Plant Pot Set,1,34.99,0.0,34.99,True
ORD-12794,2024-06-15,CUST-4175,North,Home & Garden,Storage Organizer,2,29.99,0.0,59.98,True
ORD-12887,2024-05-18,CUST-2627,North,Electronics,Bluetooth Speaker,1,59.99,0.1,53.99,False
ORD-12264,2024-08-08,CUST-3667,North,Home & Garden,Plant Pot Set,1,34.99,0.0,34.99,False
ORD-10934,2024-03-05,CUST-2238,South,Electronics,USB-C Hub,4,39.99,0.1,143.96,False
ORD-14828,2024-04-25,CUST-4250,North,Electronics,Smart Watch,2,199.99,0.0,399.98,False
ORD-14702,2024-09-08,CUST-2094,East,Home & Garden,Scented Candles,1,19.99,0.1,17.99,True
ORD-11921,2024-01-09,CUST-4350,North,Clothing,Wool Sweater,2,79.99,0.25,119.98,False
ORD-11702,2024-04-23,CUST-3816,East,Home & Garden,Scented Candles,4,19.99,0.0,79.96,False
ORD-10905,2024-12-16,CUST-4406,North,Electronics,Smart Watch,1,199.99,0.15,169.99,False
ORD-12781,2024-11-16,CUST-1613,North,Home & Garden,Throw Blanket,1,49.99,0.0,49.99,True
ORD-13815,2024-08-21,CUST-3729,East,Clothing,Yoga Pants,3,44.99,0.0,134.97,False
ORD-14759,2024-12-23,CUST-4108,North,Electronics,Webcam HD,2,79.99,0.0,159.98,False
ORD-14493,2024-11-22,CUST-3901,South,Clothing,Denim Jeans,1,59.99,0.0,59.99,False
ORD-14155,2024-01-17,CUST-1668,South,Clothing,Wool Sweater,1,79.99,0.1,71.99,False
ORD-14266,2024-09-15,CUST-2078,East,Electronics,Laptop Stand,1,49.99,0.05,47.49,False
ORD-13974,2024-04-11,CUST-1005,South,Electronics,LED Monitor,3,299.99,0.0,899.97,False
ORD-10453,2024-12-28,CUST-1660,North,Clothing,Winter Jacket,2,149.99,0.1,269.98,False
ORD-11060,2024-12-26,CUST-1876,East,Electronics,Wireless Headphones,1,89.99,0.0,89.99,False
ORD-12976,2024-11-11,CUST-1849,West,Clothing,Running Shoes,2,109.99,0.0,219.98,False
ORD-10722,2024-01-02,CUST-4874,North,Clothing,Winter Jacket,1,149.99,0.1,134.99,False
ORD-11423,2024-02-25,CUST-3919,East,Electronics,USB-C Hub,1,39.99,0.0,39.99,False
ORD-12892,2024-11-09,CUST-4828,South,Clothing,Denim Jeans,4,59.99,0.05,227.96,False
ORD-11118,2024-04-05,CUST-3823,North,Clothing,Cotton T-Shirt,1,24.99,0.1,22.49,False
ORD-13660,2024-07-23,CUST-3557,East,Clothing,Running Shoes,3,109.99,0.2,263.98,False
ORD-12016,2024-05-11,CUST-1823,North,Clothing,Cotton T-Shirt,1,24.99,0.25,18.74,False
ORD-13329,2024-10-06,CUST-1289,East,Home & Garden,Scented Candles,5,19.99,0.0,99.95,False
ORD-12272,2024-06-08,CUST-2078,East,Clothing,Winter Jacket,1,149.99,0.05,142.49,False
ORD-10886,2024-09-21,CUST-4492,North,Home & Garden,Storage Organizer,1,29.99,0.1,26.99,False
ORD-12174,2024-03-06,CUST-2121,North,Home & Garden,LED Desk Lamp,1,44.99,0.1,40.49,False
ORD-11323,2024-03-14,CUST-3627,North,Home & Garden,Air Purifier,1,159.99,0.1,143.99,False
ORD-12269,2024-07-11,CUST-1150,North,Clothing,Wool Sweater,1,79.99,0.15,67.99,False
ORD-10799,2024-12-06,CUST-1003,North,Clothing,Cotton T-Shirt,2,24.99,0.25,37.48,False
ORD-11216,2024-02-27,CUST-1104,South,Electronics,Smart Watch,1,199.99,0.0,199.99,False
ORD-14991,2024-08-19,CUST-4143,South,Home & Garden,Wall Clock,1,39.99,0.0,39.99,True
ORD-10569,2024-05-19,CUST-1731,East,Home & Garden,Coffee Maker,4,69.99,0.0,279.96,False
ORD-14034,2024-03-10,CUST-2593,North,Clothing,Cotton T-Shirt,3,24.99,0.1,67.47,False
ORD-11046,2024-03-15,CUST-4361,East,Electronics,Wireless Headphones,1,89.99,0.05,85.49,False
ORD-14044,2024-06-24,CUST-2631,South,Clothing,Yoga Pants,1,44.99,0.1,40.49,False
ORD-11136,2024-11-24,CUST-1771,West,Electronics,Mechanical Keyboard,1,129.99,0.0,129.99,False
ORD-10596,2024-09-19,CUST-1651,West,Clothing,Denim Jeans,1,59.99,0.2,47.99,False
ORD-11688,2024-08-22,CUST-1320,East,Electronics,Wireless Headphones,2,89.99,0.15,152.98,False
ORD-13978,2024-01-22,CUST-3623,North,Clothing,Denim Jeans,1,59.99,0.1,53.99,False
ORD-11276,2024-04-16,CUST-1747,,Electronics,Mechanical Keyboard,3,129.99,0.05,370.47,False
ORD-13368,2024-03-05,CUST-4350,South,Home & Garden,Plant Pot Set,1,34.99,0.0,34.99,False
ORD-10407,2024-01-17,CUST-3586,East,Electronics,USB-C Hub,3,39.99,0.0,119.97,False
ORD-11640,2024-07-01,CUST-3626,North,Home & Garden,Air Purifier,1,159.99,0.0,159.99,False
ORD-11523,2024-02-01,CUST-2996,North,Home & Garden,Storage Organizer,2,29.99,0.0,59.98,True
ORD-10433,2024-02-28,CUST-2770,East,Clothing,Casual Sneakers,2,89.99,0.0,179.98,False
ORD-10132,2024-02-10,CUST-2315,North,Home & Garden,LED Desk Lamp,2,44.99,0.05,85.48,False
ORD-12607,2024-04-08,CUST-2721,North,Clothing,Winter Jacket,1,149.99,0.1,134.99,True
ORD-13957,2024-06-01,CUST-4454,North,Clothing,Casual Sneakers,2,89.99,0.2,143.98,False
ORD-11555,2024-03-26,CUST-3401,North,Electronics,Mechanical Keyboard,1,129.99,0.0,129.99,False
ORD-10419,2024-10-17,CUST-3160,South,Electronics,USB-C Hub,1,39.99,0.0,39.99,False
ORD-13197,2024-12-06,CUST-1984,South,Clothing,Winter Jacket,5,149.99,0.15,637.46,False
ORD-14626,2024-05-03,CUST-4965,South,Home & Garden,Coffee Maker,2,69.99,0.05,132.98,False
ORD-12431,2024-11-25,CUST-4915,West,Home & Garden,Coffee Maker,1,69.99,0.05,66.49,False
ORD-10325,2024-10-02,CUST-4671,North,Home & Garden,Throw Blanket,1,49.99,0.0,49.99,False
ORD-14086,2024-02-19,CUST-2844,South,Electronics,Wireless Headphones,2,89.99,0.0,179.98,False
ORD-14224,2024-08-27,CUST-3843,West,Electronics,Mechanical Keyboard,3,129.99,0.05,370.47,False
ORD-13918,2024-10-24,CUST-4850,North,Clothing,Wool Sweater,1,79.99,0.15,67.99,False
ORD-12215,2024-04-16,CUST-3543,East,Electronics,Smart Watch,1,199.99,0.05,189.99,False
ORD-11772,2024-12-19,CUST-3332,East,Home & Garden,Throw Blanket,3,49.99,0.05,142.47,False
ORD-10431,2024-11-24,CUST-3546,West,Clothing,Wool Sweater,1,79.99,0.0,79.99,False
ORD-10680,2024-11-27,CUST-3421,North,Clothing,Casual Sneakers,3,89.99,0.2,215.98,False
ORD-14593,2024-04-17,CUST-2535,North,Electronics,Smart Watch,1,199.99,0.15,169.99,False
ORD-10650,2024-02-12,CUST-2257,South,Clothing,Cotton T-Shirt,2,24.99,0.05,47.48,True
ORD-10664,2024-02-24,CUST-4544,North,Clothing,Running Shoes,1,109.99,0.05,104.49,False
ORD-10426,2024-06-16,CUST-4116,South,Clothing,Rain Coat,2,119.99,0.1,215.98,False
ORD-14494,2024-10-26,CUST-1506,East,Clothing,Running Shoes,1,109.99,0.05,104.49,False
ORD-11979,2024-11-03,CUST-3374,South,Clothing,Denim Jeans,3,59.99,0.0,179.97,False
ORD-13224,2024-03-02,CUST-4162,South,Electronics,LED Monitor,4,299.99,0.1,1079.96,False
ORD-13255,2024-02-10,CUST-1990,East,Clothing,Winter Jacket,4,149.99,0.05,569.96,False
ORD-13194,2024-05-27,CUST-4155,East,Clothing,Denim Jeans,1,59.99,0.0,59.99,False
ORD-10444,2024-11-04,CUST-2818,West,Electronics,Mechanical Keyboard,3,129.99,0.0,389.97,False
ORD-11429,2024-12-04,CUST-3542,South,Home & Garden,Wall Clock,1,39.99,0.0,39.99,False
ORD-11260,2024-04-20,CUST-1800,South,Clothing,Denim Jeans,4,59.99,0.0,239.96,False
ORD-14955,2024-10-07,CUST-4356,North,Electronics,Wireless Headphones,2,89.99,0.0,179.98,False
ORD-13564,2024-06-13,CUST-1641,South,Clothing,Denim Jeans,1,59.99,0.1,53.99,False
ORD-11062,2024-11-05,CUST-3258,North,Home & Garden,Scented Candles,2,19.99,0.0,39.98,False
ORD-11538,2024-03-21,CUST-1435,South,Electronics,LED Monitor,1,299.99,0.0,299.99,False
ORD-14360,2024-01-02,CUST-1749,South,Electronics,Laptop Stand,1,49.99,0.0,49.99,False
ORD-13117,2024-01-26,CUST-1118,East,Clothing,Cotton T-Shirt,3,24.99,0.2,59.98,False
ORD-13787,2024-06-15,CUST-2925,South,Electronics,Laptop Stand,3,49.99,0.0,149.97,False
ORD-12728,2024-04-19,CUST-2952,West,Home & Garden,LED Desk Lamp,2,44.99,0.1,80.98,False
ORD-13505,2024-09-22,CUST-3892,North,Electronics,Laptop Stand,3,49.99,0.05,142.47,False
ORD-13938,2024-03-02,CUST-3512,East,Home & Garden,Scented Candles,1,19.99,0.0,19.99,False
ORD-10631,2024-12-08,CUST-4882,West,Clothing,Wool Sweater,1,79.99,0.0,79.99,False
ORD-14300,2024-02-04,CUST-1706,South,Clothing,Cotton T-Shirt,1,24.99,0.15,21.24,False
ORD-10415,2024-06-04,CUST-4617,East,Electronics,LED Monitor,4,299.99,0.0,1199.96,False
ORD-14492,2024-07-04,CUST-1824,East,Electronics,Wireless Headphones,2,89.99,0.0,179.98,False
ORD-10083,2024-01-09,CUST-4294,North,Clothing,Casual Sneakers,2,89.99,0.15,152.98,False
ORD-12054,2024-11-04,CUST-1098,South,Home & Garden,Air Purifier,1,159.99,0.1,143.99,False
ORD-12163,2024-11-14,CUST-3749,South,Home & Garden,Throw Blanket,2,49.99,0.0,99.98,False
ORD-10131,2024-03-19,CUST-3141,East,Electronics,Smart Watch,3,199.99,0.0,599.97,False
ORD-12510,2024-01-12,CUST-1250,West,Electronics,Smart Watch,1,199.99,0.1,179.99,False
ORD-11747,2024-04-07,CUST-2456,North,Clothing,Winter Jacket,2,149.99,0.2,239.98,False
ORD-10372,2024-02-18,CUST-1360,West,Home & Garden,LED Desk Lamp,1,44.99,0.1,40.49,False
ORD-10840,2024-01-02,CUST-2641,East,Electronics,Webcam HD,1,79.99,0.1,71.99,True
ORD-11684,2024-02-16,CUST-3697,South,Electronics,Webcam HD,2,79.99,0.0,159.98,False
ORD-13124,2024-08-04,CUST-3432,West,Clothing,Denim Jeans,1,59.99,0.1,53.99,False
ORD-10245,2024-12-02,CUST-4810,North,Electronics,Bluetooth Speaker,1,59.99,0.0,59.99,False
ORD-11352,2024-06-10,CUST-3829,South,Home & Garden,Air Purifier,1,159.99,0.0,159.99,True
ORD-11674,2024-11-23,CUST-1815,South,Electronics,Wireless Headphones,1,89.99,0.15,76.49,False
ORD-11781,2024-12-02,CUST-1784,North,Electronics,USB-C Hub,1,39.99,0.1,35.99,False
ORD-12460,2024-12-17,CUST-2841,South,Clothing,Rain Coat,1,119.99,0.15,101.99,False
ORD-12123,2024-06-02,CUST-1000,,Electronics,Bluetooth Speaker,3,59.99,0.0,179.97,False
ORD-13830,2024-05-04,CUST-1892,North,Clothing,Yoga Pants,2,44.99,0.2,71.98,False
ORD-10095,2024-06-08,CUST-4140,East,Clothing,Casual Sneakers,1,89.99,0.2,71.99,False
ORD-13667,2024-03-19,CUST-1068,East,Clothing,Yoga Pants,1,44.99,0.05,42.74,False
ORD-14969,2024-06-18,CUST-1440,North,Home & Garden,Storage Organizer,1,29.99,0.05,28.49,False
ORD-10672,2024-02-20,CUST-3560,South,Home & Garden,Plant Pot Set,1,34.99,0.0,34.99,False
ORD-11580,2024-03-23,CUST-1647,North,Home & Garden,Coffee Maker,3,69.99,0.0,209.97,False
